infinitive,infinitive_english,indicative__present__form_1s,indicative__present__form_2s,indicative__present__form_3s,indicative__present__form_1p,indicative__present__form_2p,indicative__present__form_3p,indicative__present__gerund,indicative__present__pastparticiple,indicative__future__form_1s,indicative__future__form_2s,indicative__future__form_3s,indicative__future__form_1p,indicative__future__form_2p,indicative__future__form_3p,indicative__future__gerund,indicative__future__pastparticiple,indicative__imperfect__form_1s,indicative__imperfect__form_2s,indicative__imperfect__form_3s,indicative__imperfect__form_1p,indicative__imperfect__form_2p,indicative__imperfect__form_3p,indicative__imperfect__gerund,indicative__imperfect__pastparticiple,indicative__preterite__form_1s,indicative__preterite__form_2s,indicative__preterite__form_3s,indicative__preterite__form_1p,indicative__preterite__form_2p,indicative__preterite__form_3p,indicative__preterite__gerund,indicative__preterite__pastparticiple,indicative__conditional__form_1s,indicative__conditional__form_2s,indicative__conditional__form_3s,indicative__conditional__form_1p,indicative__conditional__form_2p,indicative__conditional__form_3p,indicative__conditional__gerund,indicative__conditional__pastparticiple,indicative__present_perfect__form_1s,indicative__present_perfect__form_2s,indicative__present_perfect__form_3s,indicative__present_perfect__form_1p,indicative__present_perfect__form_2p,indicative__present_perfect__form_3p,indicative__present_perfect__gerund,indicative__present_perfect__pastparticiple,indicative__future_perfect__form_1s,indicative__future_perfect__form_2s,indicative__future_perfect__form_3s,indicative__future_perfect__form_1p,indicative__future_perfect__form_2p,indicative__future_perfect__form_3p,indicative__future_perfect__gerund,indicative__future_perfect__pastparticiple,indicative__past_perfect__form_1s,indicative__past_perfect__form_2s,indicative__past_perfect__form_3s,indicative__past_perfect__form_1p,indicative__past_perfect__form_2p,indicative__past_perfect__form_3p,indicative__past_perfect__gerund,indicative__past_perfect__pastparticiple,indicative__preterite_(archaic)__form_1s,indicative__preterite_(archaic)__form_2s,indicative__preterite_(archaic)__form_3s,indicative__preterite_(archaic)__form_1p,indicative__preterite_(archaic)__form_2p,indicative__preterite_(archaic)__form_3p,indicative__preterite_(archaic)__gerund,indicative__preterite_(archaic)__pastparticiple,indicative__conditional_perfect__form_1s,indicative__conditional_perfect__form_2s,indicative__conditional_perfect__form_3s,indicative__conditional_perfect__form_1p,indicative__conditional_perfect__form_2p,indicative__conditional_perfect__form_3p,indicative__conditional_perfect__gerund,indicative__conditional_perfect__pastparticiple,subjunctive__present__form_1s,subjunctive__present__form_2s,subjunctive__present__form_3s,subjunctive__present__form_1p,subjunctive__present__form_2p,subjunctive__present__form_3p,subjunctive__present__gerund,subjunctive__present__pastparticiple,subjunctive__imperfect__form_1s,subjunctive__imperfect__form_2s,subjunctive__imperfect__form_3s,subjunctive__imperfect__form_1p,subjunctive__imperfect__form_2p,subjunctive__imperfect__form_3p,subjunctive__imperfect__gerund,subjunctive__imperfect__pastparticiple,subjunctive__future__form_1s,subjunctive__future__form_2s,subjunctive__future__form_3s,subjunctive__future__form_1p,subjunctive__future__form_2p,subjunctive__future__form_3p,subjunctive__future__gerund,subjunctive__future__pastparticiple,subjunctive__present_perfect__form_1s,subjunctive__present_perfect__form_2s,subjunctive__present_perfect__form_3s,subjunctive__present_perfect__form_1p,subjunctive__present_perfect__form_2p,subjunctive__present_perfect__form_3p,subjunctive__present_perfect__gerund,subjunctive__present_perfect__pastparticiple,subjunctive__future_perfect__form_1s,subjunctive__future_perfect__form_2s,subjunctive__future_perfect__form_3s,subjunctive__future_perfect__form_1p,subjunctive__future_perfect__form_2p,subjunctive__future_perfect__form_3p,subjunctive__future_perfect__gerund,subjunctive__future_perfect__pastparticiple,subjunctive__past_perfect__form_1s,subjunctive__past_perfect__form_2s,subjunctive__past_perfect__form_3s,subjunctive__past_perfect__form_1p,subjunctive__past_perfect__form_2p,subjunctive__past_perfect__form_3p,subjunctive__past_perfect__gerund,subjunctive__past_perfect__pastparticiple,imperative_affirmative__present__form_2s,imperative_affirmative__present__form_3s,imperative_affirmative__present__form_2p,imperative_affirmative__present__form_3p,imperative_affirmative__present__gerund,imperative_affirmative__present__pastparticiple,imperative_negative__present__form_2s,imperative_negative__present__form_3s,imperative_negative__present__form_2p,imperative_negative__present__form_3p,imperative_negative__present__gerund,imperative_negative__present__pastparticiple,infinitive_simple,id
arreglar,"to arrange, settle, fix up, repair, tidy up",arreglo,arreglas,arregla,arreglamos,arregláis,arreglan,arreglando,arreglado,arreglaré,arreglarás,arreglará,arreglaremos,arreglaréis,arreglarán,arreglando,arreglado,arreglaba,arreglabas,arreglaba,arreglábamos,arreglabais,arreglaban,arreglando,arreglado,arreglé,arreglaste,arregló,arreglamos,arreglasteis,arreglaron,arreglando,arreglado,arreglaría,arreglarías,arreglaría,arreglaríamos,arreglaríais,arreglarían,arreglando,arreglado,he arreglado,has arreglado,ha arreglado,hemos arreglado,habéis arreglado,han arreglado,arreglando,arreglado,habré arreglado,habrás arreglado,habrá arreglado,habremos arreglado,habréis arreglado,habrán arreglado,arreglando,arreglado,había arreglado,habías arreglado,había arreglado,habíamos arreglado,habíais arreglado,habían arreglado,arreglando,arreglado,hube arreglado,hubiste arreglado,hubo arreglado,hubimos arreglado,hubisteis arreglado,hubieron arreglado,arreglando,arreglado,habría arreglado,habrías arreglado,habría arreglado,habríamos arreglado,habríais arreglado,habrían arreglado,arreglando,arreglado,arregle,arregles,arregle,arreglemos,arregléis,arreglen,arreglando,arreglado,arreglara,arreglaras,arreglara,arregláramos,arreglarais,arreglaran,arreglando,arreglado,arreglare,arreglares,arreglare,arregláremos,arreglareis,arreglaren,arreglando,arreglado,haya arreglado,hayas arreglado,haya arreglado,hayamos arreglado,hayáis arreglado,hayan arreglado,arreglando,arreglado,hubiere arreglado,hubieres arreglado,hubiere arreglado,hubiéremos arreglado,hubiereis arreglado,hubieren arreglado,arreglando,arreglado,hubiera arreglado,hubieras arreglado,hubiera arreglado,hubiéramos arreglado,hubierais arreglado,hubieran arreglado,arreglando,arreglado,arregla,arreglad,arregle,arreglen,arreglando,arreglado,no arregles,no arregléis,no arregle,no arreglen,arreglando,arreglado,arreglar,66
ayudar,to help,ayudo,ayudas,ayuda,ayudamos,ayudáis,ayudan,ayudando,ayudado,ayudaré,ayudarás,ayudará,ayudaremos,ayudaréis,ayudarán,ayudando,ayudado,ayudaba,ayudabas,ayudaba,ayudábamos,ayudabais,ayudaban,ayudando,ayudado,ayudé,ayudaste,ayudó,ayudamos,ayudasteis,ayudaron,ayudando,ayudado,ayudaría,ayudarías,ayudaría,ayudaríamos,ayudaríais,ayudarían,ayudando,ayudado,he ayudado,has ayudado,ha ayudado,hemos ayudado,habéis ayudado,han ayudado,ayudando,ayudado,habré ayudado,habrás ayudado,habrá ayudado,habremos ayudado,habréis ayudado,habrán ayudado,ayudando,ayudado,había ayudado,habías ayudado,había ayudado,habíamos ayudado,habíais ayudado,habían ayudado,ayudando,ayudado,hube ayudado,hubiste ayudado,hubo ayudado,hubimos ayudado,hubisteis ayudado,hubieron ayudado,ayudando,ayudado,habría ayudado,habrías ayudado,habría ayudado,habríamos ayudado,habríais ayudado,habrían ayudado,ayudando,ayudado,ayude,ayudes,ayude,ayudemos,ayudéis,ayuden,ayudando,ayudado,ayudara,ayudaras,ayudara,ayudáramos,ayudarais,ayudaran,ayudando,ayudado,ayudare,ayudares,ayudare,ayudáremos,ayudareis,ayudaren,ayudando,ayudado,haya ayudado,hayas ayudado,haya ayudado,hayamos ayudado,hayáis ayudado,hayan ayudado,ayudando,ayudado,hubiere ayudado,hubieres ayudado,hubiere ayudado,hubiéremos ayudado,hubiereis ayudado,hubieren ayudado,ayudando,ayudado,hubiera ayudado,hubieras ayudado,hubiera ayudado,hubiéramos ayudado,hubierais ayudado,hubieran ayudado,ayudando,ayudado,ayuda,ayudad,ayude,ayuden,ayudando,ayudado,no ayudes,no ayudéis,no ayude,no ayuden,ayudando,ayudado,ayudar,67
arrepentirse,"to repent, be repentant, regret",me arrepiento,te arrepientes,se arrepiente,nos arrepentimos,os arrepentís,se arrepienten,arrepintiéndose,arrepentido,me arrepentiré,te arrepentirás,se arrepentirá,nos arrepentiremos,os arrepentiréis,se arrepentirán,arrepintiéndose,arrepentido,me arrepentía,te arrepentías,se arrepentía,nos arrepentíamos,os arrepentíais,se arrepentían,arrepintiéndose,arrepentido,me arrepentí,te arrepentiste,se arrepintió,nos arrepentimos,os arrepentisteis,se arrepintieron,arrepintiéndose,arrepentido,me arrepentiría,te arrepentirías,se arrepentiría,nos arrepentiríamos,os arrepentiríais,se arrepentirían,arrepintiéndose,arrepentido,me he arrepentido,te has arrepentido,se ha arrepentido,nos hemos arrepentido,os habéis arrepentido,se han arrepentido,arrepintiéndose,arrepentido,me habré arrepentido,te habrás arrepentido,se habrá arrepentido,nos habremos arrepentido,os habréis arrepentido,se habrán arrepentido,arrepintiéndose,arrepentido,me había arrepentido,te habías arrepentido,se había arrepentido,nos habíamos arrepentido,os habíais arrepentido,se habían arrepentido,arrepintiéndose,arrepentido,me hube arrepentido,te hubiste arrepentido,se hubo arrepentido,nos hubimos arrepentido,os hubisteis arrepentido,se hubieron arrepentido,arrepintiéndose,arrepentido,me habría arrepentido,te habrías arrepentido,se habría arrepentido,nos habríamos arrepentido,os habríais arrepentido,se habrían arrepentido,arrepintiéndose,arrepentido,me arrepienta,te arrepientas,se arrepienta,nos arrepintamos,os arrepintáis,se arrepientan,arrepintiéndose,arrepentido,me arrepintiera,te arrepintieras,se arrepintiera,nos arrepintiéramos,os arrepintierais,se arrepintieran,arrepintiéndose,arrepentido,me arrepintiere,te arrepintieres,se arrepintiere,nos arrepintiéremos,os arrepintiereis,se arrepintieren,arrepintiéndose,arrepentido,me haya arrepentido,te hayas arrepentido,se haya arrepentido,nos hayamos arrepentido,os hayáis arrepentido,se hayan arrepentido,arrepintiéndose,arrepentido,me hubiere arrepentido,te hubieres arrepentido,se hubiere arrepentido,nos hubiéremos arrepentido,os hubiereis arrepentido,se hubieren arrepentido,arrepintiéndose,arrepentido,me hubiera arrepentido,te hubieras arrepentido,se hubiera arrepentido,nos hubiéramos arrepentido,os hubierais arrepentido,se hubieran arrepentido,arrepintiéndose,arrepentido,arrepiéntete,arrepentíos,arrepiéntase,arrepiéntanse,arrepintiéndose,arrepentido,no te arrepientas,no os arrepentáis,no se arrepienta,no se arrepientan,arrepintiéndose,arrepentido,arrepentirse,68
arrojar,"to throw, hurl, cast, toss",arrojo,arrojas,arroja,arrojamos,arrojáis,arrojan,arrojando,arrojado,arrojaré,arrojarás,arrojará,arrojaremos,arrojaréis,arrojarán,arrojando,arrojado,arrojaba,arrojabas,arrojaba,arrojábamos,arrojabais,arrojaban,arrojando,arrojado,arrojé,arrojaste,arrojó,arrojamos,arrojasteis,arrojaron,arrojando,arrojado,arrojaría,arrojarías,arrojaría,arrojaríamos,arrojaríais,arrojarían,arrojando,arrojado,he arrojado,has arrojado,ha arrojado,hemos arrojado,habéis arrojado,han arrojado,arrojando,arrojado,habré arrojado,habrás arrojado,habrá arrojado,habremos arrojado,habréis arrojado,habrán arrojado,arrojando,arrojado,había arrojado,habías arrojado,había arrojado,habíamos arrojado,habíais arrojado,habían arrojado,arrojando,arrojado,hube arrojado,hubiste arrojado,hubo arrojado,hubimos arrojado,hubisteis arrojado,hubieron arrojado,arrojando,arrojado,habría arrojado,habrías arrojado,habría arrojado,habríamos arrojado,habríais arrojado,habrían arrojado,arrojando,arrojado,arroje,arrojes,arroje,arrojemos,arrojéis,arrojen,arrojando,arrojado,arrojara,arrojaras,arrojara,arrojáramos,arrojarais,arrojaran,arrojando,arrojado,arrojare,arrojares,arrojare,arrojáremos,arrojareis,arrojaren,arrojando,arrojado,haya arrojado,hayas arrojado,haya arrojado,hayamos arrojado,hayáis arrojado,hayan arrojado,arrojando,arrojado,hubiere arrojado,hubieres arrojado,hubiere arrojado,hubiéremos arrojado,hubiereis arrojado,hubieren arrojado,arrojando,arrojado,hubiera arrojado,hubieras arrojado,hubiera arrojado,hubiéramos arrojado,hubierais arrojado,hubieran arrojado,arrojando,arrojado,arroja,arrojad,arroje,arrojen,arrojando,arrojado,no arrojes,no arrojéis,no arroje,no arrojen,arrojando,arrojado,arrojar,69
asociar,"to associate; to pool, put together",asocio,asocias,asocia,asociamos,asociáis,asocian,asociando,asociado,asociaré,asociarás,asociará,asociaremos,asociaréis,asociarán,asociando,asociado,asociaba,asociabas,asociaba,asociábamos,asociabais,asociaban,asociando,asociado,asocié,asociaste,asoció,asociamos,asociasteis,asociaron,asociando,asociado,asociaría,asociarías,asociaría,asociaríamos,asociaríais,asociarían,asociando,asociado,he asociado,has asociado,ha asociado,hemos asociado,habéis asociado,han asociado,asociando,asociado,habré asociado,habrás asociado,habrá asociado,habremos asociado,habréis asociado,habrán asociado,asociando,asociado,había asociado,habías asociado,había asociado,habíamos asociado,habíais asociado,habían asociado,asociando,asociado,hube asociado,hubiste asociado,hubo asociado,hubimos asociado,hubisteis asociado,hubieron asociado,asociando,asociado,habría asociado,habrías asociado,habría asociado,habríamos asociado,habríais asociado,habrían asociado,asociando,asociado,asocie,asocies,asocie,asociemos,asociéis,asocien,asociando,asociado,asociara,asociaras,asociara,asociáramos,asociarais,asociaran,asociando,asociado,asociare,asociares,asociare,asociáremos,asociareis,asociaren,asociando,asociado,haya asociado,hayas asociado,haya asociado,hayamos asociado,hayáis asociado,hayan asociado,asociando,asociado,hubiere asociado,hubieres asociado,hubiere asociado,hubiéremos asociado,hubiereis asociado,hubieren asociado,asociando,asociado,hubiera asociado,hubieras asociado,hubiera asociado,hubiéramos asociado,hubierais asociado,hubieran asociado,asociando,asociado,asocia,asociad,asocie,asocien,asociando,asociado,no asocies,no asociéis,no asocie,no asocien,asociando,asociado,asociar,70
aspirar,"to breath in, inhale; to suck in; to aspirate; to aspire",aspiro,aspiras,aspira,aspiramos,aspiráis,aspiran,aspirando,aspirado,aspiraré,aspirarás,aspirará,aspiraremos,aspiraréis,aspirarán,aspirando,aspirado,aspiraba,aspirabas,aspiraba,aspirábamos,aspirabais,aspiraban,aspirando,aspirado,aspiré,aspiraste,aspiró,aspiramos,aspirasteis,aspiraron,aspirando,aspirado,aspiraría,aspirarías,aspiraría,aspiraríamos,aspiraríais,aspirarían,aspirando,aspirado,he aspirado,has aspirado,ha aspirado,hemos aspirado,habéis aspirado,han aspirado,aspirando,aspirado,habré aspirado,habrás aspirado,habrá aspirado,habremos aspirado,habréis aspirado,habrán aspirado,aspirando,aspirado,había aspirado,habías aspirado,había aspirado,habíamos aspirado,habíais aspirado,habían aspirado,aspirando,aspirado,hube aspirado,hubiste aspirado,hubo aspirado,hubimos aspirado,hubisteis aspirado,hubieron aspirado,aspirando,aspirado,habría aspirado,habrías aspirado,habría aspirado,habríamos aspirado,habríais aspirado,habrían aspirado,aspirando,aspirado,aspire,aspires,aspire,aspiremos,aspiréis,aspiren,aspirando,aspirado,aspirara,aspiraras,aspirara,aspiráramos,aspirarais,aspiraran,aspirando,aspirado,aspirare,aspirares,aspirare,aspiráremos,aspirareis,aspiraren,aspirando,aspirado,haya aspirado,hayas aspirado,haya aspirado,hayamos aspirado,hayáis aspirado,hayan aspirado,aspirando,aspirado,hubiere aspirado,hubieres aspirado,hubiere aspirado,hubiéremos aspirado,hubiereis aspirado,hubieren aspirado,aspirando,aspirado,hubiera aspirado,hubieras aspirado,hubiera aspirado,hubiéramos aspirado,hubierais aspirado,hubieran aspirado,aspirando,aspirado,aspira,aspirad,aspire,aspiren,aspirando,aspirado,no aspires,no aspiréis,no aspire,no aspiren,aspirando,aspirado,aspirar,71
asustar,"to frighten, scare, startle",asusto,asustas,asusta,asustamos,asustáis,asustan,asustando,asustado,asustaré,asustarás,asustará,asustaremos,asustaréis,asustarán,asustando,asustado,asustaba,asustabas,asustaba,asustábamos,asustabais,asustaban,asustando,asustado,asusté,asustaste,asustó,asustamos,asustasteis,asustaron,asustando,asustado,asustaría,asustarías,asustaría,asustaríamos,asustaríais,asustarían,asustando,asustado,he asustado,has asustado,ha asustado,hemos asustado,habéis asustado,han asustado,asustando,asustado,habré asustado,habrás asustado,habrá asustado,habremos asustado,habréis asustado,habrán asustado,asustando,asustado,había asustado,habías asustado,había asustado,habíamos asustado,habíais asustado,habían asustado,asustando,asustado,hube asustado,hubiste asustado,hubo asustado,hubimos asustado,hubisteis asustado,hubieron asustado,asustando,asustado,habría asustado,habrías asustado,habría asustado,habríamos asustado,habríais asustado,habrían asustado,asustando,asustado,asuste,asustes,asuste,asustemos,asustéis,asusten,asustando,asustado,asustara,asustaras,asustara,asustáramos,asustarais,asustaran,asustando,asustado,asustare,asustares,asustare,asustáremos,asustareis,asustaren,asustando,asustado,haya asustado,hayas asustado,haya asustado,hayamos asustado,hayáis asustado,hayan asustado,asustando,asustado,hubiere asustado,hubieres asustado,hubiere asustado,hubiéremos asustado,hubiereis asustado,hubieren asustado,asustando,asustado,hubiera asustado,hubieras asustado,hubiera asustado,hubiéramos asustado,hubierais asustado,hubieran asustado,asustando,asustado,asusta,asustad,asuste,asusten,asustando,asustado,no asustes,no asustéis,no asuste,no asusten,asustando,asustado,asustar,72
asustarse,to be frightened [oneself],me asusto,te asustas,se asusta,nos asustamos,os asustáis,se asustan,asustándose,asustado,me asustaré,te asustarás,se asustará,nos asustaremos,os asustaréis,se asustarán,asustándose,asustado,me asustaba,te asustabas,se asustaba,nos asustábamos,os asustabais,se asustaban,asustándose,asustado,me asusté,te asustaste,se asustó,nos asustamos,os asustasteis,se asustaron,asustándose,asustado,me asustaría,te asustarías,se asustaría,nos asustaríamos,os asustaríais,se asustarían,asustándose,asustado,me he asustado,te has asustado,se ha asustado,nos hemos asustado,os habéis asustado,se han asustado,asustándose,asustado,me habré asustado,te habrás asustado,se habrá asustado,nos habremos asustado,os habréis asustado,se habrán asustado,asustándose,asustado,me había asustado,te habías asustado,se había asustado,nos habíamos asustado,os habíais asustado,se habían asustado,asustándose,asustado,me hube asustado,te hubiste asustado,se hubo asustado,nos hubimos asustado,os hubisteis asustado,se hubieron asustado,asustándose,asustado,me habría asustado,te habrías asustado,se habría asustado,nos habríamos asustado,os habríais asustado,se habrían asustado,asustándose,asustado,me asuste,te asustes,se asuste,nos asustemos,os asustéis,se asusten,asustándose,asustado,me asustara,te asustaras,se asustara,nos asustáramos,os asustarais,se asustaran,asustándose,asustado,me asustare,te asustares,se asustare,nos asustáremos,os asustareis,se asustaren,asustándose,asustado,me haya asustado,te hayas asustado,se haya asustado,nos hayamos asustado,os hayáis asustado,se hayan asustado,asustándose,asustado,me hubiere asustado,te hubieres asustado,se hubiere asustado,nos hubiéremos asustado,os hubiereis asustado,se hubieren asustado,asustándose,asustado,me hubiera asustado,te hubieras asustado,se hubiera asustado,nos hubiéramos asustado,os hubierais asustado,se hubieran asustado,asustándose,asustado,asústate,asustaos,asústese,asústense,asustándose,asustado,no te asustes,no os asustéis,no se asuste,no se asusten,asustándose,asustado,asustarse,73
atacar,to attack,ataco,atacas,ataca,atacamos,atacáis,atacan,atacando,atacado,atacaré,atacarás,atacará,atacaremos,atacaréis,atacarán,atacando,atacado,atacaba,atacabas,atacaba,atacábamos,atacabais,atacaban,atacando,atacado,ataqué,atacaste,atacó,atacamos,atacasteis,atacaron,atacando,atacado,atacaría,atacarías,atacaría,atacaríamos,atacaríais,atacarían,atacando,atacado,he atacado,has atacado,ha atacado,hemos atacado,habéis atacado,han atacado,atacando,atacado,habré atacado,habrás atacado,habrá atacado,habremos atacado,habréis atacado,habrán atacado,atacando,atacado,había atacado,habías atacado,había atacado,habíamos atacado,habíais atacado,habían atacado,atacando,atacado,hube atacado,hubiste atacado,hubo atacado,hubimos atacado,hubisteis atacado,hubieron atacado,atacando,atacado,habría atacado,habrías atacado,habría atacado,habríamos atacado,habríais atacado,habrían atacado,atacando,atacado,ataque,ataques,ataque,ataquemos,ataquéis,ataquen,atacando,atacado,atacara,atacaras,atacara,atacáramos,atacarais,atacaran,atacando,atacado,atacare,atacares,atacare,atacáremos,atacareis,atacaren,atacando,atacado,haya atacado,hayas atacado,haya atacado,hayamos atacado,hayáis atacado,hayan atacado,atacando,atacado,hubiere atacado,hubieres atacado,hubiere atacado,hubiéremos atacado,hubiereis atacado,hubieren atacado,atacando,atacado,hubiera atacado,hubieras atacado,hubiera atacado,hubiéramos atacado,hubierais atacado,hubieran atacado,atacando,atacado,ataca,atacad,ataque,ataquen,atacando,atacado,no ataques,no ataquéis,no ataque,no ataquen,atacando,atacado,atacar,74
atender,"to attend to, pay attention to",atiendo,atiendes,atiende,atendemos,atendéis,atienden,atendiendo,atendido,atenderé,atenderás,atenderá,atenderemos,atenderéis,atenderán,atendiendo,atendido,atendía,atendías,atendía,atendíamos,atendíais,atendían,atendiendo,atendido,atendí,atendiste,atendió,atendimos,atendisteis,atendieron,atendiendo,atendido,atendería,atenderías,atendería,atenderíamos,atenderíais,atenderían,atendiendo,atendido,he atendido,has atendido,ha atendido,hemos atendido,habéis atendido,han atendido,atendiendo,atendido,habré atendido,habrás atendido,habrá atendido,habremos atendido,habréis atendido,habrán atendido,atendiendo,atendido,había atendido,habías atendido,había atendido,habíamos atendido,habíais atendido,habían atendido,atendiendo,atendido,hube atendido,hubiste atendido,hubo atendido,hubimos atendido,hubisteis atendido,hubieron atendido,atendiendo,atendido,habría atendido,habrías atendido,habría atendido,habríamos atendido,habríais atendido,habrían atendido,atendiendo,atendido,atienda,atiendas,atienda,atendamos,atendáis,atiendan,atendiendo,atendido,atendiera,atendieras,atendiera,atendiéramos,atendierais,atendieran,atendiendo,atendido,atendiere,atendieres,atendiere,atendiéremos,atendiereis,atendieren,atendiendo,atendido,haya atendido,hayas atendido,haya atendido,hayamos atendido,hayáis atendido,hayan atendido,atendiendo,atendido,hubiere atendido,hubieres atendido,hubiere atendido,hubiéremos atendido,hubiereis atendido,hubieren atendido,atendiendo,atendido,hubiera atendido,hubieras atendido,hubiera atendido,hubiéramos atendido,hubierais atendido,hubieran atendido,atendiendo,atendido,atiende,atended,atienda,atiendan,atendiendo,atendido,no atiendas,no atendáis,no atienda,no atiendan,atendiendo,atendido,atender,75
atraer,"to attract, draw, lure",atraigo,atraes,atrae,atraemos,atraéis,atraen,atrayendo,atraído,atraeré,atraerás,atraerá,atraeremos,atraeréis,atraerán,atrayendo,atraído,atraía,atraías,atraía,atraíamos,atraíais,atraían,atrayendo,atraído,atraje,atrajiste,atrajo,atrajimos,atrajisteis,atrajeron,atrayendo,atraído,atraería,atraerías,atraería,atraeríamos,atraeríais,atraerían,atrayendo,atraído,he atraído,has atraído,ha atraído,hemos atraído,habéis atraído,han atraído,atrayendo,atraído,habré atraído,habrás atraído,habrá atraído,habremos atraído,habréis atraído,habrán atraído,atrayendo,atraído,había atraído,habías atraído,había atraído,habíamos atraído,habíais atraído,habían atraído,atrayendo,atraído,hube atraído,hubiste atraído,hubo atraído,hubimos atraído,hubisteis atraído,hubieron atraído,atrayendo,atraído,habría atraído,habrías atraído,habría atraído,habríamos atraído,habríais atraído,habrían atraído,atrayendo,atraído,atraiga,atraigas,atraiga,atraigamos,atraigáis,atraigan,atrayendo,atraído,atrajera,atrajeras,atrajera,atrajéramos,atrajerais,atrajeran,atrayendo,atraído,atrajere,atrajeres,atrajere,atrajéremos,atrajereis,atrajeren,atrayendo,atraído,haya atraído,hayas atraído,haya atraído,hayamos atraído,hayáis atraído,hayan atraído,atrayendo,atraído,hubiere atraído,hubieres atraído,hubiere atraído,hubiéremos atraído,hubiereis atraído,hubieren atraído,atrayendo,atraído,hubiera atraído,hubieras atraído,hubiera atraído,hubiéramos atraído,hubierais atraído,hubieran atraído,atrayendo,atraído,atrae,atraed,atraiga,atraigan,atrayendo,atraído,no atraigas,no atraigáis,no atraiga,no atraigan,atrayendo,atraído,atraer,76
atravesar,"to cross, cross over, go across, go over, pass through",atravieso,atraviesas,atraviesa,atravesamos,atravesáis,atraviesan,atravesando,atravesado,atravesaré,atravesarás,atravesará,atravesaremos,atravesaréis,atravesarán,atravesando,atravesado,atravesaba,atravesabas,atravesaba,atravesábamos,atravesabais,atravesaban,atravesando,atravesado,atravesé,atravesaste,atravesó,atravesamos,atravesasteis,atravesaron,atravesando,atravesado,atravesaría,atravesarías,atravesaría,atravesaríamos,atravesaríais,atravesarían,atravesando,atravesado,he atravesado,has atravesado,ha atravesado,hemos atravesado,habéis atravesado,han atravesado,atravesando,atravesado,habré atravesado,habrás atravesado,habrá atravesado,habremos atravesado,habréis atravesado,habrán atravesado,atravesando,atravesado,había atravesado,habías atravesado,había atravesado,habíamos atravesado,habíais atravesado,habían atravesado,atravesando,atravesado,hube atravesado,hubiste atravesado,hubo atravesado,hubimos atravesado,hubisteis atravesado,hubieron atravesado,atravesando,atravesado,habría atravesado,habrías atravesado,habría atravesado,habríamos atravesado,habríais atravesado,habrían atravesado,atravesando,atravesado,atraviese,atravieses,atraviese,atravesemos,atraveséis,atraviesen,atravesando,atravesado,atravesara,atravesaras,atravesara,atravesáramos,atravesarais,atravesaran,atravesando,atravesado,atravesare,atravesares,atravesare,atravesáremos,atravesareis,atravesaren,atravesando,atravesado,haya atravesado,hayas atravesado,haya atravesado,hayamos atravesado,hayáis atravesado,hayan atravesado,atravesando,atravesado,hubiere atravesado,hubieres atravesado,hubiere atravesado,hubiéremos atravesado,hubiereis atravesado,hubieren atravesado,atravesando,atravesado,hubiera atravesado,hubieras atravesado,hubiera atravesado,hubiéramos atravesado,hubierais atravesado,hubieran atravesado,atravesando,atravesado,atraviesa,atravesad,atraviese,atraviesen,atravesando,atravesado,no atravieses,no atraveséis,no atraviese,no atraviesen,atravesando,atravesado,atravesar,77
